ID,Last Changed,Author,Title,Anthology,URL,Source,Pub Year,Category,Location,License,"MPAA
Max","MPAA 
#Max","MPAA
#Avg",Excerpt,"Google
WC","Joon
WC v1",British WC,British Words,"Sentence
Count v1","Sentence
Count v2",Paragraphs,BT Easiness,BT s.e.,Flesch-Reading-Ease,Flesch-Kincaid-Grade-Level,Automated Readability Index,SMOG Readability,New Dale-Chall Readability Formula,CAREC,CAREC_M,CARES,CML2RI,firstPlace_pred,secondPlace_pred,thirdPlace_pred,fourthPlace_pred,fifthPlace_pred,sixthPlace_pred,Kaggle split
2141,,simple wiki,Intolerable_Acts,,https://simple.wikipedia.org/wiki/Intolerable_Acts,simple.wikipedia,2020,Info,whole,CC BY-SA 3.0 and GFDL,G,1,1,"The Intolerable Acts or the Coercive Acts were names given by the American colonists to laws passed by the British Parliament in 1774.
The British Parliament passed these laws to punish the Massachusetts colony for the Boston Tea Party. One of the laws closed Boston Harbor until the colonists paid for the destroyed tea. Another law banned the Committees of Correspondence. Still another law allowed Britain to house troops whereever it wanted to, this was called the Quartering Act. The Quebec Act gave the Ohio country to Canada. These Laws were so harsh that the colonist called them the Intolerable Acts.
Other colonies offered Massachusetts their support. They sent supplies to Boston. The Committees of Correspondence also called for a meeting of all colonies. This meeting would decide what to do about their problems with Britain, and led to the Continental Congress.",140,142,0,,11,12,3,-0.483763357,0.487140995,57.9,8.39,9.06,11,8.61,0.29619,0.31676,0.398404702,14.89864887,-0.767587631,-0.66973199,-0.58477426,-0.528048862,-0.640216119,-0.613938,Train
6079,,Jessica McBirney,How Earthquakes Take Place,CLD,https://www.commonlit.org/texts/how-earthquakes-take-place,commonlit,2017,Info,mid,CC BY-NC-SA 2.0,G,1,1,"Earthquakes, especially powerful ones, can cause serious damage to people, land, and property. The shaking ground weakens structures, sometimes so much that they collapse completely. When this happens, building materials such as metal, concrete, bricks, and glass can fall on people below if they have not taken cover. The sudden trauma to the ground can also cause landslides and floods.
One of the most well-known effects of earthquakes are tsunamis. Tsunamis are huge, powerful waves in the ocean that result from earthquakes. They can be thousands of miles long, and they travel vast distances across the ocean at extreme speeds. Some are as high as 100 feet tall, although they are more commonly between 10 and 30 feet tall. Because they are so fast and powerful, they sweep away people, cars, houses, and even whole towns.
The deadliest tsunami on record happened in 2004 after a 9.3 earthquake in Indonesia. The giant wave hit 5 or more countries, including Indonesia, Thailand, and India, and it killed more than 215,000 people.",168,170,0,,11,11,3,0.638828864,0.496590525,65.89,7.93,9.38,10,8.19,0.1437,0.13185,0.418672805,12.88796568,0.583648678,0.579401281,0.5825209,0.489370434,0.553033801,0.515965,Test
2682,,simple wiki,Radar,,https://simple.wikipedia.org/wiki/Radar,simple.wikipedia,2019,Info,start,CC BY-SA 3.0 and GFDL,G,1,1,"Radar is a machine that uses radio waves for echolocation to find objects such as aircraft, ships, and rain.
The basic parts of a radar are:
The transmitter creates the radio waves.
The antenna directs the radio waves.
The receiver measures the waves which are bounced back by the object.
By doing this, the radar can locate the object. Radar is used in many different ways. It can measure the speed and number of cars on a road, the amount of water in the air, and many other things.
Radar was first used in 1904 by Christian Hülsmeyer. He was given a patent for radar (Reichspatent Nr. 165546). It became commonplace during World War II. The word RADAR was created in 1942 as an acronym for Radio Detection and Ranging. This acronym replaced the British initialism RDF (Radio Direction Finding). The word is now thought of by many people as a regular word, no longer as an acronym.",152,158,0,,14,14,7,-1.572898292,0.442499426,71.69,6.06,5.17,8,8.39,0.17755,0.1802,0.399689468,17.1518494,-0.831773934,-1.141560308,-1.3875667,-1.389603328,-1.022255882,-1.2244443,Train
7217,,Kate Chopin,"The Awakening, and Selected Short Stories",,http://www.gutenberg.org/files/160/160-h/160-h.htm,gutenberg,1899,Lit,mid,PD,G,1,1,"Once in a while he withdrew his glance from the newspaper and looked about him. There was more noise than ever over at the house. The main building was called ""the house,"" to distinguish it from the cottages. The chattering and whistling birds were still at it. Two young girls, the Farival twins, were playing a duet from ""Zampa"" upon the piano. Madame Lebrun was bustling in and out, giving orders in a high key to a yard-boy whenever she got inside the house, and directions in an equally high voice to a dining-room servant whenever she got outside. She was a fresh, pretty woman, clad always in white with elbow sleeves. Her starched skirts crinkled as she came and went. Farther down, before one of the cottages, a lady in black was walking demurely up and down, telling her beads. A good many persons of the pension had gone over to the Cheniere Caminada in Beaudelet's lugger to hear mass. Some young people were out under the water-oaks playing croquet. Mr. Pontellier's two children were there—sturdy little fellows of four and five. A nurse followed them about with a faraway, meditative air.",193,199,0,,13,13,1,-1.496752344,0.451630397,72.4,6.91,7.25,9,6.48,0.13334,0.12304,0.52164728,13.43394423,-1.518230104,-1.545494563,-1.6889826,-1.761002225,-1.60738134,-1.6473433,Test
1192,,Thomas Hughes,Tom Brown's Schooldays,,http://www.gutenberg.org/files/1480/1480-h/1480-h.htm,gutenberg,1857,Lit,mid,PD,G,1,1,"About six weeks after the beginning of the half, as Tom and Arthur were sitting one night before supper beginning their verses, Arthur suddenly stopped, and looked up, and said, ""Tom, do you know anything of Martin?""
""Yes,"" said Tom, taking his hand out of his back hair, and delighted to throw his Gradus ad Parnassum on to the sofa; ""I know him pretty well. He's a very good fellow, but as mad as a hatter. He's called Madman, you know. And never was such a fellow for getting all sorts of rum things about him. He tamed two snakes last half, and used to carry them about in his pocket; and I'll be bound he's got some hedgehogs and rats in his cupboard now, and no one knows what besides.""
""I should like very much to know him,"" said Arthur; ""he was next to me in the form today, and he'd lost his book and looked over mine, and he seemed so kind and gentle that I liked him very much.""
""Ah, poor old Madman, he's always losing his books,"" said Tom, ""and getting called up and floored because he hasn't got them.""",191,215,0,,8,8,4,-0.887361895,0.47831051,75.8,8.74,9.47,8,7.27,0.02287,0.00741,0.469559724,17.02530654,-1.000740725,-1.050307364,-0.9751776,-0.932071879,-1.08034235,-1.1243299,Train
2997,,Mia Hodorovich,Rasputin: Mysteries of a Monk's Life and Death,CLD,https://www.commonlit.org/texts/rasputin-mysteries-of-a-monk-s-life-and-death,commonlit,2017,Info,mid,CC BY-NC-SA 2.0,G,1,1,"Grigori Rasputin grew up in the small village of Pokrovskoye and led the unremarkable life of a Siberian peasant. Local records show that he was occasionally charged with minor offenses, such as excessive drinking and petty theft. As a peasant he received no formal education and was illiterate until early adulthood. At age 19, he married a local girl named Praskovya Dubrovina, and the couple had three children.
In 1897, Rasputin traveled to the St. Nicholas Monastery in Verkhoturye. Whatever prompted this spiritual pilgrimage is unclear — from avoiding legal punishment to experiencing a divine vision — but he returned a changed man. He spent the following years as a strannik, or pilgrim, wandering the country to visit various holy sites.
Rasputin soon made a name for himself wandering as far as Greece. During his travels, he developed unorthodox practices and amassed followers, mostly women. Despite his unkempt appearance, Rasputin was a charismatic man. As Simon Sebag Montefiore notes in his book The Romanovs, Rasputin was ""utterly self-possessed"" and his charm ""rough and simple."" Eventually, he caught the attention of senior members of the imperial Romanov family.",185,191,0,,12,12,3,-1.402194154,0.465745358,41.46,11.33,10.9,13,10.43,0.22703,0.19862,0.600576231,10.23909161,-1.433108646,-1.267456354,-1.5166659,-1.404922521,-1.302737874,-1.4114698,Test
3094,,Jaco Jacobs,How Zebra got his stripes,African Storybook Level 4,https://www.africanstorybook.org/,africanstorybook,2016,Lit,start,CC BY 4.0,G,1,1,"Long, long ago, when Zebra's skin was still white, a terrible drought occurred. For months not a single drop of rain fell. The grass turned dull, the trees became bare and the rivers dried up one by one. Springbok, Warthog and Zebra had to walk very far each day in search of water. 
One morning when Springbok arrived at the only watering hole, he heard an angry voice say, ""Make way! Scoot! Or heads will roll! This is Baboon's watering hole!"" Springbok's eyes widened. Baboon was sitting on a rock next to the watering hole, grilling bananas over his open fire. ""But I'm so thirsty, my tongue feels like biltong,"" Springbok said. ""Where will I find water?"" 
Baboon growled. ""Not my problem! Scoot! Or heads will roll! This is Baboon's watering hole."" Springbok saw Baboon's long teeth and was scared. He turned around and trotted away. 
After a while Warthog came trotting along. But as soon as he lowered his head to take a sip of water, he heard an angry voice, ""Make way! Scoot! Or heads will roll! This is Baboon's watering hole!"" Surprised, Warthog turned around.",188,205,0,,25,26,4,-0.407417637,0.481430001,87.15,2.97,3.11,6,6.95,0.14114,0.1028,0.570359439,21.34711812,-0.213050639,-0.027493752,-0.17583567,-0.059288392,-0.155967278,-0.19370195,Test
2013,,wikipedia,Edaphology,,https://en.wikipedia.org/wiki/Edaphology,wikipedia,2020,Info,start,CC BY-SA 3.0,G,1,1,"Edaphology (from Greek, edaphos, ""ground"") is one of two main divisions of soil science, the other being pedology. Edaphology is concerned with the influence of soils on living things, particularly plants. The term is also applied to the study of how soil influences humankind's use of land for plant growth as well as man's overall use of the land. General subfields within edaphology are agricultural soil science (known by the term agrology in some regions) and environmental soil science. (Pedology deals with pedogenesis, soil morphology, and soil classification.)
In Russia, edaphology is considered equivalent to pedology, but is recognized to have an applied sense consistent with agrophysics and agrochemistry outside Russia. Xenophon (431–355 BC), and Cato (234–149 BC), were early edaphologists. Xenophon noted the beneficial effect of turning a cover crop into the earth. Cato wrote De Agri Cultura (""On Farming"") which recommended tillage, crop rotation and the use of legumes in the rotation to build soil nitrogen. He also devised the first soil capability classification for specific crops.",168,175,0,,10,10,2,-2.989178994,0.534647423,35.5,12.51,12.11,14,10.64,0.2954,0.27648,0.636748537,9.428035806,-2.772130288,-2.975362167,-2.9600952,-2.983208118,-2.828288991,-2.9002018,Train
738,,Martha Finley,Elsie at the World's Fair,,http://www.gutenberg.org/files/14910/14910-h/14910-h.htm,gutenberg,1894,Lit,mid,PD,PG,2,1.5,"Max is still a cadet in the Naval Academy, pursuing his course there in a manner altogether satisfactory to his father and friends. The captain thinks no man ever had a brighter, better son than his first-born, or one more likely to do good service to his country in his chosen profession. It seems hard at times, a sad thing to have to do without his boy, yet he never really regrets that Max has made choice of the naval service as his life work. He did, however, regret that Max would not be able to go to Chicago to visit the World's Fair, in which they were all much interested.
Some of the connection had attended the dedication ceremonies of the previous autumn, and nearly all talked of going to the formal opening, appointed for the first of May; among them Grandma Elsie, her father and his wife, Captain Raymond and his wife and family.",155,157,0,,5,5,2,-0.525784067,0.491325081,54.26,13.49,14.52,12,7.81,0.12614,0.14098,0.367998894,16.32545342,-0.492654931,-0.510576331,-0.3990632,-0.424225911,-0.499013137,-0.47443932,Train
2773,,"Ehud de Shalit
",Prime Numbers–Why are They So Exciting?,,https://kids.frontiersin.org/article/10.3389/frym.2018.00040,kids.frontiersin,2018,Info,mid,CC BY 4.0,G,1,1,"Prime numbers have occupied human attention since ancient times and were even associated with the supernatural. Even today, in modern times, there are people trying to provide prime numbers with mystical properties. The well-known astronomer and science author Carl Sagan wrote a book in 1985 called ""Contact,"" dealing with extraterrestrials (a human-like culture outside of earth) trying to communicate with humans using prime numbers as signals. The idea that signals based on prime numbers could serve as a basis for communication with extraterrestrial cultures continues to ignite the imagination of many people to this day.
It is commonly assumed that serious interest in prime numbers started in the days of Pythagoras. Pythagoras was an ancient Greek mathematician. His students, the Pythagoreans—partly scientists and partly mystics—lived in the sixth century BC. They did not leave written evidence and what we know about them comes from stories that were passed down orally. Three hundred years later, in the third century BC, Alexandria (in modern Egypt) was the cultural capital of the Greek world.",170,173,0,,9,9,2,-1.457808915,0.491528281,44.04,11.89,13.18,13,10.07,0.20736,0.18957,0.591830184,13.56818142,-0.945543459,-0.964853279,-1.0127455,-1.141344855,-1.033179721,-1.0247111,Test
4813,,Juliana Horatia Ewing,Snap Dragons,"Junior Classics, Vol 6",http://www.gutenberg.org/cache/epub/6577/pg6577-images.html,gutenberg,1888,Lit,mid,PD,G,1,1,"It is the part of wise parents to repress these squibs and crackers of juvenile contention, and to enforce that slowly learned lesson, that in this world one must often ""pass over"" and ""put up with"" things in other people, being oneself by no means perfect. Also that it is a kindness, and almost a duty, to let people think and say and do things in their own way occasionally.
But even if Mr. and Mrs. Skratdj had ever thought of teaching all this to their children, it must be confessed that the lesson would not have come with a good grace from either of them, since they snapped and snarled between themselves as much or more than their children in the nursery.
The two elders were the leaders in the nursery squabbles. Between these, a boy and a girl, a ceaseless war of words was waged from morning to night. And as neither of them lacked ready wit, and both were in constant practice, the art of snapping was cultivated by them to the highest pitch.
It began at breakfast, if not sooner.
""You've taken my chair.""
""It's not your chair.""",187,202,0,,9,9,6,-1.871824065,0.45557728,73.7,8.28,9.39,8,6.83,0.17267,0.17109,0.487461121,16.356101,-1.823358153,-1.859819166,-1.8764673,-2.058432261,-1.880500916,-1.9980396,Train
4438,,F. Marion Crawford,The Undesirable Governess,,http://www.gutenberg.org/files/62317/62317-h/62317-h.htm,gutenberg,1910,Lit,mid,PD,PG,2,1.5,"He could ride, because all the Follitts rode, and he shot as well as the average man who is asked to fill a place for a couple of days with an average shooting-party; but he much preferred Sanskrit to horses, and the Upanishads to a day on the moors. From sheer love of study he had passed for the Indian Civil Service after taking his degree; but instead of taking an appointment he had plunged into the dark sea of Sanskrit literature, and was apparently as much at home in that element as a young salmon in his native stream. His father mildly said that the only thing that might have made him seem human would have been a little of the family susceptibility to feminine charm. But though he was heir to a good estate, he had not yet shown the least inclination to marry, and pretty governesses came and went unnoticed by him. Like most students, he was very fond of his home, but he made frequent journeys to London at all times of the year for the purpose of making researches in the British Museum.",188,188,0,,5,5,1,-2.270869623,0.503541083,50.3,15.63,17.52,12,8.6,0.16906,0.16244,0.526368015,10.10223615,-1.613425615,-1.522729009,-1.3837849,-1.496963541,-1.558262002,-1.4661214,Test
3620,,Walter John de la Mare,The Creatures,Twenty-Three Stories by Twenty and Three Authors by Dawson Scott and Rhys,http://www.gutenberg.org/files/62347/62347-h/62347-h.htm,gutenberg,1923,Lit,mid,PD,G,1,1,"It was the ebbing light of evening that recalled me out of my story to a consciousness of my whereabouts. I dropped the squat little red book to my knee and glanced out of the narrow and begrimed oblong window. We were skirting the eastern coast of cliffs, to the very edge of which a ploughman, stumbling along behind his two great horses, was driving the last of his dark furrows. In a cleft far down between the rocks a cold and idle sea was soundlessly laying its frigid garlands of foam. I stared over the flat stretch of waters, then turned my head, and looked with a kind of suddenness into the face of my one fellow-traveler.
He had entered the carriage, all but unheeded, yet not altogether un-resented, at the last country station. His features were a little obscure in the fading daylight that hung between our four narrow walls, but apparently his eyes had been fixed on my face for some little time.",165,166,1,ploughman,7,7,2,-1.685742685,0.467769439,67.16,9.85,11.1,9,7.55,0.21404,0.23504,0.463115254,7.936367729,-1.633387469,-1.679458286,-1.6566385,-1.821754963,-1.746812413,-1.7080891,Train
436,,Edward Sylvester Ellis,"Adrift in the Wilds or, The Adventures of Two Shipwrecked Boys",,http://www.gutenberg.org/files/21626/21626-h/21626-h.htm,gutenberg,1887,Lit,start,PD,PG,2,1.5,"One beautiful misummer night in 18— a large, heavily laden steamer was making her way swiftly up the Pacific coast, in the direction of San Francisco. She was opposite the California shore, only a day's sail distant from the City of the Golden Gate, and many of the passengers had already begun making preparations for landing, even though a whole night and the better part of a day was to intervene ere they could expect to set their feet upon solid land.
She was one of those magnificent steamers that ply regularly between Panama and California. She had rather more than her full cargo of freight and passengers; but, among the hundreds of the latter, we have to do with but three.
On this moonlight night, there were gathered by themselves these three personages, consisting of Tim O'Rooney, Elwood Brandon and Howard Lawrence. The first was a burly, good-natured Irishman, and the two latter were cousins, their ages differing by less than a month, and both being in their sixteenth year.",169,172,0,,6,6,3,-1.483887001,0.476218591,49.85,13.43,14.85,14,8.64,0.21512,0.22333,0.493511773,10.50946664,-1.346027978,-1.394415231,-1.2553805,-1.484191341,-1.305512843,-1.3800987,Train
5781,,W. O. C.,THE SPECKLED HEN,"The Nursery, November 1873, Vol. XIV. No. 5",http://www.gutenberg.org/files/24942/24942-h/24942-h.htm#Page_154,gutenberg,1873,Lit,whole,PD,G,1,1,"The speckled hen walked all around the house, and saw the front-door open. So she walked right in, and went up stairs.
She peeped into the front-chamber, pecked a little at the carpet, and clucked with surprise when she saw herself in the looking-glass.
By and by she saw a wash-bowl standing on the top of the bureau. She thought this would make a nice place for a nest. So she flew up to see; but the bowl tipped over, and fell upon the floor.
When the people came up stairs to see what was the matter, they found that the wash-bowl was all broken in pieces, and the hen had made her nest in the band-box in the corner of the room.
They thought this a very saucy thing for a hen to do; but they did not drive her out: they waited to see what she would do next.
By and by the hen came off, and flew up on the window-sill. Then she began to cackle very loud. I suppose she meant to say, ""Go and look in the band-box.""",178,185,0,,11,11,6,0.107541264,0.493748358,93.54,4.53,4.65,0,1.36,0.01306,0.03324,0.325409934,20.12339868,0.205623244,0.181891014,0.18896668,0.195531994,0.091880664,0.14491878,Train
4152,,Theodore Roosevelt,American Preparedness,"The European War, Vol 2, No. 5",http://www.gutenberg.org/files/22460/22460-h/22460-h.htm,gutenberg,1915,Info,mid,PD,PG,2,2,"Preparedness against war does not invariably avert war any more than a fire department in a city will invariably avert a fire; and there are well-meaning foolish people who point out this fact as offering an excuse for unpreparedness. It would be just as sensible if after the Chicago fire Chicago had announced that it would abolish its fire department as for our people to take the same view as regards military preparedness. Some years ago I was looking over some very old newspapers contemporaneous with the early establishment of paid fire departments in this country, and to my amusement I came across a letter which argued against a paid fire department upon the ground that the knowledge of its existence would tend to make householders careless, and therefore would encourage fires.
Greece was not prepared for war when she went to war with Turkey a score of years ago. But this fact did not stop the war. It merely made the war unsuccessful for Greece. China was not prepared for war with Japan twenty-odd years ago, nor for war with the Allies who marched to Peking fifteen years ago.",189,190,0,,7,7,2,-0.926590287,0.451324221,51.21,12.93,14.28,14,8.04,0.19614,0.18246,0.548697348,15.80854627,-1.558837806,-1.56983217,-1.5764488,-1.586517363,-1.561579212,-1.6515405,Test
7219,,Various Authors,The Life’s Work of Susan B. Anthony,CLD,https://www.commonlit.org/texts/the-life-s-work-of-susan-b-anthony,commonlit,1893,Info,mid,PD,G,1,1,"Forty years ago women were given no representation in conventions where political or industrial topics were discussed. Today nearly all the states have some degree of suffrage. New York and Minnesota have given women the power to vote for county superintendent of schools. Illinois gives them a vote on all school elections, including a vote for trustees of the state university; Kansas allows them to vote at all city elections, and Wyoming has given them full recognition, placing them on a level with the male voter. Two of the four territories, Arizona and Oklahoma, have granted women suffrage in school matters.
Delaware gives them school and municipal suffrage. Mississippi gives them a vote on some minor questions. Arkansas and Missouri allow them a vote on license questions. Kentucky gives suffrage to widows whose children attend schools. Tennessee and Texas give them voting power on minor matters. Most of the states give women the right to vote in business corporations of which they are stockholders, and nearly all give them a voice on questions of local improvements.",175,176,0,,11,11,2,-1.291127806,0.531642125,50.72,10.16,10.53,11,8.65,0.21075,0.20212,0.547739725,11.78053954,-0.944991836,-1.154428746,-1.1742923,-1.393807765,-1.133192572,-1.1876816,Train
4852,,Leo Tolstoy,What Men Live By,"What Men Live By, and Other Tales",http://www.gutenberg.org/files/6157/6157-h/6157-h.htm,gutenberg,1885,Lit,mid,PD,G,1,1,"Simon approached the stranger, looked at him, and saw that he was a young man, fit, with no bruises on his body, only evidently freezing and frightened, and he sat there leaning back without looking up at Simon, as if too faint to lift his eyes. Simon went close to him, and then the man seemed to wake up. Turning his head, he opened his eyes and looked into Simon's face. That one look was enough to make Simon fond of the man. He threw the felt boots on the ground, undid his sash, laid it on the boots, and took off his cloth coat.
""It's not a time for talking,"" said he. ""Come, put this coat on at once!"" And Simon took the man by the elbows and helped him to rise. As he stood there, Simon saw that his body was clean and in good condition, his hands and feet shapely, and his face good and kind. He threw his coat over the man's shoulders, but the latter could not find the sleeves. Simon guided his arms into them, and drawing the coat well on, wrapped it closely about him, tying the sash round the man's waist.",198,207,0,,11,11,2,-0.365093118,0.471837743,86.44,5.7,6.21,6,6.28,-0.02967,-0.04108,0.42460696,22.98854658,-0.121140858,-0.196596094,-0.09067162,-0.184689748,-0.160556018,-0.17521746,Train
2835,,Osu Library Fund,Fati and the Green Snake,African Storybook Level 2,https://www.africanstorybook.org/,africanstorybook,2018,Lit,mid,CC BY 4.0,G,1,1,"Fati was also very busy. She found small pieces of firewood. She found very small pieces of firewood. Then Fati looked up. She saw a red bird in the tall grass. Next, Fati looked down. She saw a brown ant on the dusty path. Fati saw a beautiful leaf. The leaf was shiny and green. She put one finger on the beautiful leaf. Fati said, ""This does not feel like a leaf."" Suddenly, the beautiful leaf moved! Fati said, ""This is not a beautiful leaf. This is a green snake!"" Fati screamed, ""Eii!"" She ran very fast to look for her mother and father. Fati saw her father and shouted, ""A snake! A snake!"" Father said, ""Where? Where?"" Fati said, ""There! There!"" Then her father chased the green snake with a stick. The green snake slithered away. Father said, ""Fati, you are safe. Let's go to mother and tell her about the green snake."" Mother said, ""Fati, I am happy the green snake did not bite you."" ""But next time, please, look where you go, and be more careful."" And that was the end of that.",186,205,0,,29,30,1,-0.157654161,0.49386076,93.89,1.76,0.63,6,5.31,0.06455,0.04512,0.535043992,40.38575327,0.019111487,-0.10686322,-0.18648754,-0.110030879,-0.172736857,-0.17667326,Train
5459,,KATHARINE LEE.,"HANSA, THE LITTLE LAPP MAIDEN.","St. Nicholas, Vol. 5, No. 5",http://www.gutenberg.org/files/15374/15374-h/15374-h.htm,gutenberg,1878,Lit,start,PD,G,1,1,"Once upon a time, in a very small village on the borders of one of the great pine forests of Norway, there lived a wood-cutter, named Peder Olsen. He had built himself a little log-house, in which he dwelt with his twin boys, Olaf and Erik, and their little sister Olga.
Merry, happy children were these three, full of life and health, and always ready for a frolic. Even during the long, cold, dark winter months, they were joyous and contented. It was never too cold for these hardy little Norse folk, and the ice and snow which for so many months covered the land, they looked on as sent for their special enjoyment.
The wood-cutter had made a sled for the boys, just a rough box on broad, wooden runners, to be sure, but it glided lightly and swiftly over the hard, frozen surface of snow, and the daintiest silver-tipped sled could not have given them more pleasure.",157,159,0,,6,6,3,0.486783562,0.494940495,70.27,10.21,11.98,7,7.12,0.13373,0.14407,0.372065408,10.34628386,-0.088537038,0.009052365,-0.017779918,-0.059141802,-0.053853003,-0.029151592,Test
2843,,simple wiki,Polarization,,https://simple.wikipedia.org/wiki/Polarization,simple.wikipedia,2018,Info,mid,CC BY-SA 3.0 and GFDL,G,1,1,"Light reflected by shiny transparent materials is partly or fully polarized, except when the light is perpendicular to the surface. Polarization was first discovered in 1808 by the mathematician Etienne Louis Malus. A polarizing filter, such as a pair of polarizing sunglasses, can be used to observe this effect by rotating the filter while looking through it at the reflection off of a distant horizontal surface. At certain rotation angles, the reflected light will be reduced or eliminated. Polarizing filters remove light polarized at 90° to the filter's polarization axis. If two polarizers are placed atop one another at 90° angles to one another, very little light can pass through both.
Polarization by scattering is observed as light passes through the atmosphere. The scattered light produces the brightness and color in clear skies. This partial polarization of scattered light can be used to darken the sky in photographs, increasing the contrast. This effect is easiest to observe at sunset, on the horizon at a 90° angle from the setting sun. Another easily observed effect is the drastic reduction in brightness of images of the sky and clouds reflected from horizontal surfaces.",190,192,0,,11,11,2,-2.680767412,0.549356315,44.82,11.32,11.58,13,9.87,0.21669,0.20105,0.640045311,9.610057155,-2.013661028,-1.976360936,-2.0895593,-2.035204799,-1.950556102,-2.0492365,Test
3333,,CommonLit Staff,Mirror Stage,CLD,https://www.commonlit.org/texts/mirror-stage,commonlit,2014,Info,mid,CC BY-NC-SA 2.0,G,1,1,"""Mirror stage"" refers to the point in time when infants and toddlers start recognizing their reflections in the mirror. Research has shown that, although babies are fascinated with images of themselves and others in mirrors from a very early stage, they do not begin to recognize that the images in the mirror are reflections of their own bodies until the age of about 15 to 18 months. In psychology, there has been a debate about the mirror stage's importance in identity formation.
In 1936, psychologist Jacques Lacan proposed that the mirror stage was part of an infant's development from 6 to 18 months. By the early 1950s, Lacan's concept of the mirror stage had changed slightly; he no longer considered the mirror stage as a moment in the life of the infant, but as representing a permanent structure of identity. Lacan felt that understanding and processing one's reflection was a key part in the development of identity.
In 1953, Lacan wrote, ""The mirror stage is a phenomenon to which I assign [two values]. In the first place, it has historical value as it marks a decisive turning point in the mental development of the child.""",193,203,0,,8,8,3,-0.579188047,0.470834055,51.94,12.07,13,12,9.38,0.23995,0.23248,0.615594005,17.12309316,-0.50841713,-0.628731859,-0.78777,-0.895682719,-0.848135194,-0.89508516,Test
5001,,"JOHN TYNDALL, F.R.S.",CARBONIC ACID AND BISULPHIDE OF CARBON,"Scientific American Supplement, No. 388",http://www.gutenberg.org/files/15417/15417-h/15417-h.htm,gutenberg,1883,Info,start,PD,G,1,1,"Chemists are ever on the alert to notice analogies and resemblances in the atomic structure of different bodies. They long ago indicated points of resemblance between bisulphide of carbon and carbonic acid. In the case of the latter we have one atom of carbon united to two of oxygen, and in the case of the former one atom of carbon united to two of sulphur. Attempts have been made to push the analogy still further by the discovery of a compound of carbon and sulphur analogous to carbonic oxide, but hitherto, I believe, without success. I have now to note a resemblance of some interest to the physicist, and of a more settled character than any hitherto observed.
When, by means of an electric current, a metal is volatilized and subjected to spectrum analysis, the ""reversal"" of the bright band of the incandescent vapor is commonly observed. This is known to be due to the absorption of the rays emitted by the vapor by the partially cooled envelope of its own substance which surrounds it. The effect is the same in kind as the absorption by cold carbonic acid of the heat emitted by a carbonic oxide flame.",197,200,2,"sulphur, sulphur",8,8,2,-2.712288865,0.526768383,47.12,12.84,12.47,15,9.89,0.40069,0.39186,0.600211871,3.926317024,-2.948708737,-3.005114884,-2.955696,-3.028017324,-2.936283474,-2.9252906,Test
3404,,Rukia Nantale,Simbegwire,African Storybook Level 5,https://www.africanstorybook.org/,africanstorybook,2014,Lit,mid,CC BY 4.0,G,1,1,"One day, Simbegwire's father came home later than usual. ""Where are you, my child?"" he called. Simbegwire ran to her father. She stopped still when she saw that he was holding a woman's hand. ""I want you to meet someone special, my child. This is Anita,"" he said smiling. ""Hello Simbegwire, your father told me a lot about you,"" said Anita. But she did not smile or take the girl's hand. Simbegwire's father was happy and excited. He talked about the three of them living together, and how good their life would be. ""My child, I hope you will accept Anita as your mother,"" he said. Simbegwire's life changed. She no longer had time to sit with her father in the mornings. Anita gave her so many household chores that she was too tired to do her school work in the evenings. She went straight to bed after dinner. Her only comfort was the colorful blanket her mother gave her. Simbegwire's father did not seem to notice that his daughter was unhappy.",172,186,0,,18,21,1,-0.313013937,0.444067712,81.55,4.26,3.62,8,5.67,-0.01849,-0.02128,0.429800783,29.19989428,-0.160366263,-0.190989143,-0.09929165,-0.283581593,-0.164244479,-0.14065503,Train
5466,,MARGARET EYTINGE.,THE CANARY THAT TALKED TOO MUCH,"St. Nicholas, Vol. 5, No. 5",http://www.gutenberg.org/files/15374/15374-h/15374-h.htm,gutenberg,1878,Lit,start,PD,G,1,1,"Annette's canary-bird's cage, with the canary in it, was brought into the library and hung upon a hook beside the window.
Out popped a mouse from a hole behind the bookcase.
""Why, what are you doing here, canary?"" she said. ""I thought your place was the bay-window in the dining-room.""
""So it is—so it is!"" beginning with a twitter, answered the canary; ""but they said I talked too much!""—ending with a trill.
""Talked!"" repeated the mouse, sitting up on her hind-legs and looking earnestly at him. ""I thought you only sang!""
""Well, singing and talking mean about the same thing in bird-language,"" said the canary. ""But goodness g-r-r-racious!"" he went on, swinging rapidly to and fro in his little swing at the top of his cage, ""'t was they that talked so much—my mistress and the doctor's wife, and the doctor's sister—not me. I said scarcely a word, and yet I am called a chatterbox, and punished—before company, too! I feel mad enough to pull out my yellowest feathers or upset my bathtub.",168,195,0,,16,13,6,0.057552227,0.507816285,78.5,5.12,3.94,9,6.38,0.22874,0.23943,0.443905119,16.40994371,-0.571414337,-0.555677988,-0.25376165,-0.343656936,-0.424052324,-0.36981535,Test
